"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,21,21,11286,455,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,3,15045,589,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.0799999982118607,"false","false","false"
FALSE,22,4,14460,426,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,21,15,6676,340,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,19,8,25862,1911,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.810000002384186,"false","false","false"
FALSE,19,3,10162,372,"true","false","false","false","false","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,22,5,2202,86,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,7,6728,391,"true","true","false","false","false","true",2,"true","true","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,13,5163,81,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,2,8732,306,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,21,6,4232,59,"false","true","false","false","true","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,20,4,4175,72,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,19,9,12543,991,"true","true","false","false","false","false",3,"true","true","false","true","false","false",0.5799999833107,"false","false","false"
FALSE,20,4,12113,476,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,24,2,584,22,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,7,8178,208,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,25,1,3381,100,"true","true","false","false","true","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,25,1,3941,131,"false","true","true","false","false","true",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,21,0,13355,458,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,21,4,14019,664,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,20,23,12981,412,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,24,1,7915,116,"true","true","true","false","false","false",3,"true","true","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,24,5,1859,65,"true","false","false","false","false","false",3,"false","true","true","false","false","false",1,"false","false","false"
FALSE,23,26,17117,415,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,2,917,16,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,21,7,1134,41,"false","true","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,22,6,9855,397,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,19,6,5729,318,"false","false","true","false","false","false",2,"false","true","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,19,3,6836,178,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,21,1,513,25,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,20,2,1336,53,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,21,1,10339,236,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,19,6,7183,144,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,22,9,11288,497,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,5,30989,672,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,21,12,1267,79,"false","false","false","false","false","true",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,25,5,19684,929,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,19,4,9263,632,"false","true","false","false","false","true",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,20,6,16104,393,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,22,10,6187,270,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,21,26,13355,307,"false","true","false","false","false","true",1,"false","false","true","false","false","false",1,"false","false","true"
FALSE,23,5,20861,764,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,20,2,10467,187,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,22,15,6030,309,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,25,6,1289,55,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,21,8,5621,166,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,25,8,7055,200,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,3,3629,79,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,25,6,10296,267,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,1,1770,95,"false","true","true","false","true","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,22,2,7689,347,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,19,1,3865,77,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.5799999833107,"false","false","false"
FALSE,25,12,19098,557,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,22,6,5470,137,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,19,6,7581,105,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,21,5,6613,132,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.0799999982118607,"false","false","false"
FALSE,20,18,5103,319,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,21,5,3352,44,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
